scenario,forecast_basis,horizon,mechanism,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,evidence_status
voluntary_pools,probability_weighted,year_5_annual,direct,dac_project_funding,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_project_target,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_required_surcharge,USD_internal_threshold_component,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_reserve_cash,USD_reserve_state,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_returned_or_cancelled_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,dac_surcharge_inflow,USD_internal_transfer,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,donation_displacement,USD,200000,69531160860,380.327325103,0.330635910839,0,0,0,69.0008292712,585.272300997,1572.54306945,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,failed_settlement_losses,USD,200000,69531160860,34.5829723062,0.0193764462843,0,0,0,4.25572761879,39.4943238006,114.885563292,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,gross_planned_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,lapsed_dac_projects,projects,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,legal_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,net_causal_cash,USD,200000,69531160860,789.022095961,0,-13.8232526863,0,0,79.0230067306,1074.19650813,3220.0582499,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,new_cash,USD,200000,69531160860,1499.23431196,1.46371610823,0,0,0,297.877289129,2493.85989565,6562.38673829,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,ordinary_action_hours,hours,200000,69531160860,72.9549247868,0.0581715252373,0,0,0,12.3178178199,107.388990092,293.916294493,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,personal_income_transfers,USD,200000,69531160860,2592.51471991,3.49922152043,0,0,0,620.579293167,4751.27854197,11918.1238473,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,processor_fees,USD,200000,69531160860,192.967607575,0.282480648333,0,0,0,48.396574517,366.233940144,901.490629604,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,redirect_cleared_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,redirect_matcher_addon_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,redirect_payment_settlement_loss,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,redirect_settled_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,refund_losses,USD,200000,69531160860,65.8547339831,0.0403071605858,0,0,0,8.67360430254,80.7228057301,228.748324903,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,rescued_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,review_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,security_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,skilled_work_hours,hours,200000,69531160860,18.739446442,0.0114089884881,0,0,0,2.66828227583,24.9996760573,71.620140463,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,successful_dac_projects,projects,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,support_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,support_review_coordination_hours,hours,200000,69531160860,46.4372574802,0.0541934994432,0,0,0,9.52874954525,75.198033693,197.603969792,0.46166,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,timing_only_shifts,USD,200000,69531160860,103.280843308,0,0,0,0,9.67704928723,130.451418122,393.623585687,0.54725,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,unmatched_fallback_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,direct,within_high_impact_reallocation,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,api_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,bonus_transfer_fees,USD,200000,69531160860,1.97201583057,0.120631340859,0,0,0,1.65064866155,5.67983323687,10.2115854659,0.43159,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,cash_operating_costs,USD,200000,69531160860,158.522855391,17.3693179264,0,0,0.127067714107,85.9737220149,304.214987897,647.621175446,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,cause_directed_cash,USD,200000,69531160860,3023.05721703,362.3905129,0,0,2.77862159537,1691.72281196,5986.11313636,12713.2602946,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,chargeback_losses,USD,200000,69531160860,17.5503177187,0.704777445239,0,0,0.00431636494979,5.27729337176,24.2685900125,57.7507282921,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,cloud_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,completed_complementary_role_coacts,groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,completed_consumption_change,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,completed_dietary_animal_product,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,completed_direct_trades,commitments,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,completed_same_action_coacts,groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,completed_skilled_work,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,completed_transport_carbon,commitments_or_groups,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_bonus_liability_locked,USD_internal_liability,200000,69531160860,315.5673278,54.4967435052,0,0,0.156826608335,303.648925284,792.127836223,1163.52470761,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_bonus_liability_released,USD_internal_liability,200000,69531160860,165.355406193,19.3964398838,0,0,0.143218640077,91.169997387,326.262401108,702.526996574,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_bonus_paid,USD_internal_transfer,200000,69531160860,150.211921607,13.5923842907,0,0,0,151.829306467,498.629406237,739.513657259,0.43152,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69531160860,51680.7954269,0,0,0,0,0,111291.115145,313471.418453,0.77908,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_free_reserve,USD_reserve_state,200000,69531160860,2089.45746243,2500,125.218025734,260.701204643,1580.22485996,2502.1166191,2591.80052247,2875.92394156,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_funding_lost_to_surcharge,USD,200000,69531160860,11443.1276165,13.4250721252,0,0,0.0441870965608,284.84777655,8044.30886159,36238.583669,0.243,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_gross_threshold,USD,200000,69531160860,944395.134294,187544.582189,6333.01290222,14142.614625,49975.5062533,660957.642892,1976864.31779,3730056.2891,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_incremental_funding_caused_by_bonus,USD,200000,69531160860,5.97889072516,0,0,0,0,0.651489292516,5.5761460947,13.5279101516,0.58897,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_pledge_principal,USD,200000,69531160860,6119.96977883,1059.82857253,0,0,3.25088854014,5880.17402223,15258.3175122,23033.2619036,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_project_funding,USD,200000,69531160860,3023.05721703,362.3905129,0,0,2.77862159537,1691.72281196,5986.11313636,12713.2602946,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_project_target,USD,200000,69531160860,899423.937423,178613.887799,6031.44085925,13469.1567857,47595.7202412,629483.469421,1882727.92171,3552434.56105,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_required_surcharge,USD_internal_threshold_component,200000,69531160860,44971.1968712,8930.69438995,301.572042963,673.457839284,2379.78601206,31474.1734711,94136.3960853,177621.728052,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_reserve_cash,USD_reserve_state,200000,69531160860,2089.45746243,2500,125.218025734,260.701204643,1580.22485996,2502.1166191,2591.80052247,2875.92394156,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_returned_or_cancelled_principal,USD,200000,69531160860,2945.75970095,272.116324067,0,0,0,2962.75953945,9649.99992943,14269.9185932,0.42966,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,dac_surcharge_inflow,USD_internal_transfer,200000,69531160860,151.152860852,18.119525645,0,0,0.138931079768,84.586140598,299.305656818,635.663014729,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,donation_displacement,USD,200000,69531160860,267.890195671,20.877898092,0,0,0.147096181193,122.891134068,469.002125633,1061.57469486,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,failed_settlement_losses,USD,200000,69531160860,15.8895742109,0.682611546048,0,0,0.00437814919215,5.0452106719,23.2054140089,54.1966099007,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,gross_planned_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,lapsed_dac_projects,projects,200000,69531160860,136.113374655,61.9872057204,3.59309336647,7.28632564323,21.7360505307,154.555102569,328.521084238,501.073916369,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,legal_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,net_causal_cash,USD,200000,69531160860,612.3497249,30.417058563,-0.99874568565,0,0,263.704434542,1077.16522705,2449.99158834,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,new_cash,USD,200000,69531160860,1038.76277596,91.6511880413,0,0,0.659603652569,519.81498395,1923.1922151,4232.50409347,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,ordinary_action_hours,hours,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,personal_income_transfers,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,processor_fees,USD,200000,69531160860,92.5102586999,10.0643591887,0,0,0.0789225282572,50.1396753152,180.558689922,385.301891279,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,redirect_cleared_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,redirect_matcher_addon_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,redirect_payment_settlement_loss,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,redirect_settled_principal,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,refund_losses,USD,200000,69531160860,30.6006889307,1.42250626719,0,0,0.00921647166836,10.2467497556,45.7282025785,109.124185497,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,rescued_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,review_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,security_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,skilled_work_hours,hours,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,successful_dac_projects,projects,200000,69531160860,1.26298953265,0.131997008022,0,0,0.000972375677177,0.562228106004,1.40547585001,2.43757233702,0.232055,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,support_cash_costs,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,support_review_coordination_hours,hours,200000,69531160860,305.640889214,136.421003239,8.14995815955,16.4237756259,48.2735348127,340.842884222,731.599424069,1130.00355822,0,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,timing_only_shifts,USD,200000,69531160860,71.2254420342,2.01931815531,0,0,0,26.4612462669,117.091966132,273.095967322,0.35423,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,unmatched_fallback_cash,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,dac,within_high_impact_reallocation,USD,200000,69531160860,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
voluntary_pools,probability_weighted,year_5_annual,platform_shared,api_costs,USD,200000,69531160860,7265.69585886,5628.01838665,627.147650737,1087.49081468,2492.9567281,10555.4167685,16093.4921044,19524.7443431,0,prior_driven_synthetic_not_empirical
